1.714751366026725e+01,3.837612e+00,-1.999830e-01
1.722440663459761e+01,3.814276e+00,-1.999830e-01
1.725516382432976e+01,3.804928e+00,-1.999829e-01
1.728592101406190e+01,3.795571e+00,-1.999829e-01
1.731667820379404e+01,3.786207e+00,-1.999829e-01
1.734743539352619e+01,3.776834e+00,-1.999829e-01
1.737819258325833e+01,3.767453e+00,-1.999829e-01
1.740894977299047e+01,3.758065e+00,-1.999829e-01
1.743970696272262e+01,3.748668e+00,-1.999829e-01
1.752044458576950e+01,3.723963e+00,-1.999829e-01
1.760118220881638e+01,3.699202e+00,-1.999829e-01
1.768191983186326e+01,3.674384e+00,-1.999829e-01
1.776265745491014e+01,3.649509e+00,-1.999828e-01
1.782801648309094e+01,3.629330e+00,-1.999828e-01
1.789337551127175e+01,3.609113e+00,-1.999828e-01
1.795873453945256e+01,3.588858e+00,-1.999828e-01
1.802409356763336e+01,3.568564e+00,-1.999828e-01
1.808945259581417e+01,3.548232e+00,-1.999828e-01
1.815481162399498e+01,3.527861e+00,-1.999827e-01
1.822017065217578e+01,3.507452e+00,-1.999827e-01
1.839317984441910e+01,3.453248e+00,-1.999827e-01
1.856618903666241e+01,3.398752e+00,-1.999827e-01
1.873919822890572e+01,3.343965e+00,-1.999826e-01
1.891220742114903e+01,3.288885e+00,-1.999826e-01
1.908521661339235e+01,3.233515e+00,-1.999825e-01
1.925822580563566e+01,3.177852e+00,-1.999825e-01
1.943123499787897e+01,3.121898e+00,-1.999825e-01
1.958886559525621e+01,3.070648e+00,-1.999824e-01
1.974649619263345e+01,3.019127e+00,-1.999824e-01
1.990412679001069e+01,2.967333e+00,-1.999824e-01
2.006175738738793e+01,2.915268e+00,-1.999823e-01
2.021938798476517e+01,2.862931e+00,-1.999823e-01
2.037701858214241e+01,2.810322e+00,-1.999823e-01
2.053464917951965e+01,2.757441e+00,-1.999822e-01
2.068459047946385e+01,2.706873e+00,-1.999822e-01
2.083453177940806e+01,2.656028e+00,-1.999821e-01
2.098447307935226e+01,2.604908e+00,-1.999821e-01
2.113441437929647e+01,2.553510e+00,-1.999821e-01
2.128435567924067e+01,2.501837e+00,-1.999820e-01
2.143429697918488e+01,2.449887e+00,-1.999820e-01
2.158423827912908e+01,2.397661e+00,-1.999820e-01
2.162268476629426e+01,2.384220e+00,-1.999820e-01
2.166113125345944e+01,2.370760e+00,-1.999820e-01
2.169957774062462e+01,2.357279e+00,-1.999819e-01
2.173802422778980e+01,2.343779e+00,-1.999819e-01
2.177647071495498e+01,2.330260e+00,-1.999819e-01
2.181491720212016e+01,2.316721e+00,-1.999819e-01
2.185336368928534e+01,2.303162e+00,-1.999819e-01
2.188027623030097e+01,2.293659e+00,-1.999819e-01
2.213017839687464e+01,2.205018e+00,-1.999818e-01
2.238008056344831e+01,2.115436e+00,-1.999818e-01
2.262998273002199e+01,2.024911e+00,-1.999817e-01
2.287988489659566e+01,1.933444e+00,-1.999817e-01
2.312978706316933e+01,1.841035e+00,-1.999816e-01
2.337968922974301e+01,1.747683e+00,-1.999815e-01
2.362959139631668e+01,1.653390e+00,-1.999815e-01
